"統計名：","令和２年国勢調査 人口等基本集計　（主な内容：男女・年齢・配偶関係，世帯の構成，住居の状態，母子・父子世帯，国籍など）"
"表番号：","1-1-3"
"表題：","[総人口・総世帯数・男女・年齢・配偶関係] 2015年（平成27年）の人口（組替），2015年（平成27年）の世帯数（組替），5年間の人口増減数，5年間の人口増減率，5年間の世帯増減数，5年間の世帯増減率，人口性比，面積（参考）及び人口密度－全国，都道府県，市区町村（2000年（平成12年）市区町村含む）"
"実施年月：","2020年","10月"
"市区町村時点（年月日）：","-"

"***","当該数値がないもの"
"-","当該数値がないもの"

"","","","","/表章事項 コード","2020_03","2020_15","2020_34","2020_35","2020_36","2020_37","2020_46","2020_47","2020_48"
"時間軸（年次） コード","時間軸（年次）","全国，都道府県，市区町村（2000年市区町村含む） コード","全国，都道府県，市区町村（2000年市区町村含む）","/表章事項","2015年（平成27年）の人口（組替）【人】","2015年（平成27年）の世帯数（組替）【世帯】","5年間の人口増減数【人】","5年間の人口増減率【％】","5年間の世帯増減数【世帯】","5年間の世帯増減率【％】","人口性比","面積（参考）【km2】","人口密度【1km2当たり】"
"2020000000","2020年","11465","松伏町","","30,061","10,702","-1,795","-5.97119","38","0.35507","101.06701","16.20","1,744.8"
"2020000000","2020年","12000","千葉県","","6,222,666","2,609,132","61,814","0.99337","164,708","6.31275","98.46815","5,157.57","1,218.5"
"2020000000","2020年","12100","千葉市","","971,882","417,857","3,069","0.31578","30,125","7.20940","97.47643","271.78","3,587.3"
"2020000000","2020年","12101","千葉市中央区","","205,227","95,305","6,509","3.17161","14,031","14.72221","99.80749","44.72","4,734.7"
"2020000000","2020年","12102","千葉市花見川区","","179,200","77,732","-1,872","-1.04464","3,391","4.36242","96.92608","34.19","5,186.5"
"2020000000","2020年","12103","千葉市稲毛区","","160,968","71,334","-386","-0.23980","3,462","4.85323","100.13460","21.22","7,567.5"
"2020000000","2020年","12104","千葉市若葉区","","150,921","62,695","-3,981","-2.63780","2,145","3.42133","98.72870","84.19","1,745.3"
"2020000000","2020年","12105","千葉市緑区","","126,848","46,792","2,573","2.02841","4,204","8.98444","95.20513","66.25","1,953.5"
"2020000000","2020年","12106","千葉市美浜区","","148,718","63,999","226","0.15197","2,892","4.51882","92.90765","21.20","7,025.7"
"2020000000","2020年","12202","銚子市","","64,415","26,234","-5,984","-9.28976","-690","-2.63017","93.58911","84.20","694.0"
"2020000000","2020年","12203","市川市","","481,732","228,845","14,944","3.10214","14,125","6.17230","102.45633","57.45","8,645.4"
"2020000000","2020年","12204","船橋市","","622,890","272,432","20,017","3.21357","17,484","6.41775","98.39931","85.62","7,508.8"
"2020000000","2020年","12205","館山市","","47,464","20,146","-2,311","-4.86895","126","0.62543","93.73150","110.05","410.3"
"2020000000","2020年","12206","木更津市","","134,141","54,920","2,025","1.50961","3,467","6.31282","101.08394","138.95","980.0"
"2020000000","2020年","12207","松戸市","","483,480","215,627","14,752","3.05121","15,568","7.21988","98.48141","61.38","8,117.2"
"2020000000","2020年","12208","野田市","","153,583","59,712","-945","-0.61530","3,869","6.47943","99.67558","103.55","1,474.1"
"2020000000","2020年","1220B","（旧：野田市）","","126,924","49,947","1,179","0.92890","3,675","7.35780","99.02278","73.72","1,737.7"
"2020000000","2020年","12303","（旧：関宿町）","","26,659","9,765","-2,124","-7.96729","194","1.98669","103.15476","29.82","822.8"
"2020000000","2020年","12210","茂原市","","89,688","36,026","-2,906","-3.24012","1,094","3.03670","96.61071","99.92","868.5"
"2020000000","2020年","12211","成田市","","131,190","55,462","1,716","1.30803","4,769","8.59868","99.33408","213.84","621.5"
"2020000000","2020年","1221B","（旧：成田市）","","112,993","49,164","3,076","2.72229","4,801","9.76528","98.68365","131.27","884.2"
"2020000000","2020年","12341","（旧：下総町）","","6,760","2,413","-575","-8.50592","-46","-1.90634","101.13821","32.00","193.3"
"2020000000","2020年","12343","（旧：大栄町）","","11,437","3,885","-785","-6.86369","14","0.36036","105.59738","50.57","210.6"
"2020000000","2020年","12212","佐倉市","","172,739","68,696","-3,996","-2.31332","1,583","2.30436","95.48087","103.69","1,627.4"
"2020000000","2020年","12213","東金市","","60,652","25,114","-2,433","-4.01141","289","1.15075","100.97694","89.12","653.3"
"2020000000","2020年","12215","旭市","","66,586","23,350","-2,841","-4.26666","949","4.06424","96.95050","130.45","488.7"
"2020000000","2020年","1221C","（旧：旭市）","","39,608","14,477","-915","-2.31014","822","5.67797","96.50094","50.61","764.5"
"2020000000","2020年","12348","（旧：干潟町）","","6,854","2,002","-694","-10.12547","-6","-0.29970","97.43590","32.44","189.9"
"2020000000","2020年","12361","（旧：海上町）","","10,726","3,552","-508","-4.73616","146","4.11036","97.22061","28.59","357.4"
"2020000000","2020年","12362","（旧：飯岡町）","","9,398","3,319","-724","-7.70377","-13","-0.39168","98.30818","18.27","474.8"
"2020000000","2020年","12216","習志野市","","167,909","72,350","8,288","4.93601","7,073","9.77609","99.50971","20.97","8,402.3"
"2020000000","2020年","12217","柏市","","413,954","175,691","12,514","3.02304","12,331","7.01857","97.76483","114.74","3,716.8"
"2020000000","2020年","1221D","（旧：柏市）","","361,468","156,082","12,483","3.45342","11,292","7.23466","97.50655","72.91","5,128.9"
"2020000000","2020年","12305","（旧：沼南町）","","52,486","19,609","31","0.05906","1,039","5.29859","99.62369","41.99","1,250.7"
"2020000000","2020年","12218","勝浦市","","19,248","8,965","-2,321","-12.05840","-773","-8.62242","105.84945","93.96","180.2"
"2020000000","2020年","12219","市原市","","274,656","113,518","-5,132","-1.86852","4,479","3.94563","105.60853","368.17","732.1"
"2020000000","2020年","12220","流山市","","174,373","70,802","25,476","14.61006","12,313","17.39075","97.05476","35.32","5,658.2"
"2020000000","2020年","12221","八千代市","","193,152","78,358","6,346","3.28550","6,800","8.67812","96.39883","51.39","3,882.0"
"2020000000","2020年","12222","我孫子市","","131,606","54,089","-1,096","-0.83279","2,222","4.10804","94.89576","43.15","3,024.6"
"2020000000","2020年","12223","鴨川市","","33,932","14,453","-1,816","-5.35188","125","0.86487","90.12550","191.14","168.0"
"2020000000","2020年","1222B","（旧：鴨川市）","","27,990","11,989","-1,086","-3.87996","304","2.53566","89.58495","147.35","182.6"
"2020000000","2020年","12472","（旧：天津小湊町）","","5,942","2,464","-730","-12.28543","-179","-7.26461","92.96557","43.95","118.6"
"2020000000","2020年","12224","鎌ケ谷市","","108,917","44,101","1,015","0.93190","3,045","6.90461","95.12247","21.08","5,215.0"
"2020000000","2020年","12225","君津市","","86,033","34,447","-3,827","-4.44829","819","2.37757","104.09653","318.81","257.9"
"2020000000","2020年","12226","富津市","","45,601","17,634","-3,136","-6.87704","196","1.11149","102.83244","205.50","206.6"
"2020000000","2020年","12227","浦安市","","164,024","74,229","7,338","4.47374","6,092","8.20703","95.04872","17.30","9,905.3"
"2020000000","2020年","12228","四街道市","","89,245","35,014","4,331","4.85293","3,442","9.83035","98.13250","34.52","2,710.8"
"2020000000","2020年","12229","袖ケ浦市","","60,952","22,652","2,931","4.80870","2,778","12.26382","101.72093","94.93","672.9"
"2020000000","2020年","12230","八街市","","70,734","27,074","-3,279","-4.63568","868","3.20603","102.31240","74.94","900.1"
"2020000000","2020年","12231","印西市","","92,670","32,590","9,939","10.72515","5,759","17.67106","97.19227","123.79","828.9"
"2020000000","2020年","1223B","（旧：印西市）","","70,487","25,609","10,892","15.45249","5,249","20.49670","96.78628","53.51","1,520.8"
"2020000000","2020年","12325","（旧：印旛村）","","13,695","4,293","-591","-4.31544","382","8.89821","100.36697","46.57","281.4"
"2020000000","2020年","12328","（旧：本埜村）","","8,488","2,688","-362","-4.26484","128","4.76190","96.23279","23.72","342.6"
"2020000000","2020年","12232","白井市","","61,674","22,725","767","1.24364","1,416","6.23102","98.06820","35.48","1,759.9"
"2020000000","2020年","12326","（旧：白井町）","","61,674","22,725","767","1.24364","1,416","6.23102","98.06820","35.41","1,763.4"
"2020000000","2020年","12233","富里市","","49,636","20,057","99","0.19945","1,828","9.11403","103.56500","53.88","923.1"
"2020000000","2020年","12324","（旧：富里町）","","49,636","20,057","99","0.19945","1,828","9.11403","103.56500","53.91","922.6"
"2020000000","2020年","12234","南房総市","","39,033","15,061","-3,202","-8.20332","-341","-2.26413","90.38789","230.12","155.7"
"2020000000","2020年","12461","（旧：富浦町）","","4,684","1,775","-517","-11.03757","-120","-6.76056","89.58144","25.69","162.2"
"2020000000","2020年","12462","（旧：富山町）","","5,177","1,958","-398","-7.68785","-23","-1.17467","91.46635","40.34","118.5"
"2020000000","2020年","12464","（旧：三芳村）","","4,363","1,434","-256","-5.86752","-19","-1.32497","89.87517","33.92","121.1"
"2020000000","2020年","12465","（旧：白浜町）","","4,657","2,050","-429","-9.21194","-87","-4.24390","85.19492","17.07","247.7"
"2020000000","2020年","12466","（旧：千倉町）","","10,563","4,316","-907","-8.58658","-107","-2.47915","89.81718","36.64","263.5"
"2020000000","2020年","12467","（旧：丸山町）","","4,830","1,763","-375","-7.76398","27","1.53148","94.11765","44.11","101.0"
"2020000000","2020年","12468","（旧：和田町）","","4,759","1,765","-320","-6.72410","-12","-0.67989","93.16797","32.45","136.8"
"2020000000","2020年","12235","匝瑳市","","37,261","12,712","-2,221","-5.96066","171","1.34519","96.97566","101.52","345.2"
"2020000000","2020年","12214","（旧：八日市場市）","","28,915","10,060","-1,690","-5.84472","100","0.99404","96.76930","80.75","337.2"
"2020000000","2020年","12382","（旧：野栄町）","","8,346","2,652","-531","-6.36233","71","2.67722","97.69795","21.03","371.6"
"2020000000","2020年","12236","香取市","","77,499","27,294","-5,143","-6.63621","278","1.01854","96.99428","262.35","275.8"
"2020000000","2020年","12209","（旧：佐原市）","","40,775","14,903","-3,065","-7.51686","-93","-0.62404","97.18678","119.88","314.6"
"2020000000","2020年","12344","（旧：小見川町）","","22,746","8,051","-1,047","-4.60301","305","3.78835","96.49552","61.84","350.9"
"2020000000","2020年","12345","（旧：山田町）","","9,516","2,871","-776","-8.15469","53","1.84605","96.49281","51.54","169.6"
"2020000000","2020年","12346","（旧：栗源町）","","4,462","1,469","-255","-5.71493","13","0.88496","98.91253","29.05","144.8"
"2020000000","2020年","12237","山武市","","52,222","19,454","-3,778","-7.23450","-51","-0.26216","99.81851","146.77","330.1"
"2020000000","2020年","12404","（旧：成東町）","","21,944","8,359","-1,297","-5.91050","-3","-0.03589","98.33814","47.02","439.1"
"2020000000","2020年","12405","（旧：山武町）","","16,731","6,305","-1,380","-8.24816","-16","-0.25377","102.94818","52.05","294.9"
"2020000000","2020年","12406","（旧：蓮沼村）","","4,017","1,336","-335","-8.33956","-17","-1.27246","95.22800","9.72","378.8"
"2020000000","2020年","12407","（旧：松尾町）","","9,530","3,454","-766","-8.03778","-15","-0.43428","99.90876","37.59","233.1"
"2020000000","2020年","12238","いすみ市","","38,594","14,849","-3,050","-7.90278","-365","-2.45808","95.49005","157.50","225.7"
"2020000000","2020年","12442","（旧：夷隅町）","","6,772","2,362","-648","-9.56881","-56","-2.37087","96.72342","44.23","138.5"
"2020000000","2020年","12444","（旧：大原町）","","18,017","7,138","-1,522","-8.44758","-267","-3.74054","95.06859","66.61","247.6"
"2020000000","2020年","12445","（旧：岬町）","","13,805","5,349","-880","-6.37450","-42","-0.78519","95.44836","46.66","277.0"
"2020000000","2020年","12239","大網白里市","","49,184","18,849","-1,055","-2.14501","709","3.76147","95.80553","58.08","828.7"
"2020000000","2020年","12402","（旧：大網白里町）","","49,184","18,849","-1,055","-2.14501","709","3.76147","95.80553","58.06","829.0"
"2020000000","2020年","12322","酒々井町","","20,955","8,970","-210","-1.00215","405","4.51505","95.89235","19.01","1,091.3"
"2020000000","2020年","12329","栄町","","21,228","8,185","-1,101","-5.18655","91","1.11179","96.20784","32.51","619.1"
"2020000000","2020年","12342","神崎町","","6,133","2,207","-317","-5.16876","82","3.71545","102.08478","19.90","292.3"
"2020000000","2020年","12347","多古町","","14,724","5,053","-989","-6.71692","26","0.51455","102.16367","72.80","188.7"
"2020000000","2020年","12349","東庄町","","14,152","4,562","-924","-6.52911","49","1.07409","98.82760","46.25","286.0"
"2020000000","2020年","12403","九十九里町","","16,510","6,411","-1,871","-11.33253","-230","-3.58758","96.86659","24.46","598.5"
"2020000000","2020年","12409","芝山町","","7,431","2,453","-398","-5.35594","60","2.44598","97.61169","43.24","162.7"
"2020000000","2020年","12410","横芝光町","","23,762","8,433","-1,687","-7.09957","-159","-1.88545","95.21578","67.01","329.4"
"2020000000","2020年","12381","（旧：光町）","","10,585","3,578","-839","-7.92631","-30","-0.83846","95.58499","33.31","292.6"
"2020000000","2020年","12408","（旧：横芝町）","","13,177","4,855","-848","-6.43546","-129","-2.65705","94.92490","33.60","366.9"
"2020000000","2020年","12421","一宮町","","11,767","4,485","130","1.10478","499","11.12598","95.89988","22.99","517.5"
"2020000000","2020年","12422","睦沢町","","7,222","2,434","-462","-6.39712","33","1.35579","93.08769","35.59","189.9"
"2020000000","2020年","12423","長生村","","14,359","5,178","-556","-3.87214","435","8.40093","97.12939","28.25","488.6"
"2020000000","2020年","12424","白子町","","11,149","4,164","-844","-7.57019","-27","-0.64841","98.55491","27.50","374.7"
"2020000000","2020年","12426","長柄町","","7,337","2,591","-616","-8.39580","-74","-2.85604","96.17630","47.11","142.7"
"2020000000","2020年","12427","長南町","","8,206","2,789","-1,008","-12.28369","-153","-5.48584","96.07736","65.51","109.9"
"2020000000","2020年","12441","大多喜町","","9,843","3,447","-958","-9.73281","-46","-1.33449","94.08038","129.87","68.4"
"2020000000","2020年","12443","御宿町","","7,315","3,054","-441","-6.02871","38","1.24427","90.20476","24.85","276.6"
"2020000000","2020年","12463","鋸南町","","8,022","3,327","-1,029","-12.82723","-293","-8.80673","92.27385","45.19","154.7"
"2020000000","2020年","13000","東京都","","13,515,272","6,701,123","532,322","3.93867","526,057","7.85028","96.49167","2,194.03","6,402.6"
"2020000000","2020年","13100","特別区部","","9,272,740","4,801,194","460,536","4.96656","414,656","8.63652","96.27996","627.53","15,510.5"
"2020000000","2020年","13101","千代田区","","58,406","33,262","8,274","14.16635","3,749","11.27112","101.79766","11.66","5,718.7"
"2020000000","2020年","13102","中央区","","141,183","79,272","27,996","19.82958","13,261","16.72848","91.70859","10.21","16,569.9"
"2020000000","2020年","13103","港区","","243,283","130,562","17,203","7.07119","15,598","11.94681","90.03035","20.37","12,787.7"
"2020000000","2020年","13104","新宿区","","333,560","204,989","15,825","4.74427","17,811","8.68876","100.14837","18.22","19,175.9"
"2020000000","2020年","13105","文京区","","219,724","120,858","20,345","9.25934","12,803","10.59342","92.69340","11.29","21,263.9"
"2020000000","2020年","13106","台東区","","198,073","112,117","13,371","6.75054","12,228","10.90646","105.56884","10.11","20,914.3"
"2020000000","2020年","13107","墨田区","","256,274","130,862","15,811","6.16957","14,906","11.39063","98.17113","13.77","19,759.3"
"2020000000","2020年","13108","江東区","","498,109","243,708","26,201","5.26009","20,570","8.44043","96.89067","42.99","12,196.1"
"2020000000","2020年","13109","品川区","","386,855","212,374","35,633","9.21094","25,267","11.89741","97.60898","22.84","18,497.7"
"2020000000","2020年","13110","目黒区","","277,622","146,162","10,466","3.76987","9,553","6.53590","89.19799","14.67","19,637.9"
"2020000000","2020年","13111","大田区","","717,082","371,149","30,999","4.32294","29,015","7.81762","99.16058","61.86","12,093.1"
"2020000000","2020年","13112","世田谷区","","903,346","463,632","40,318","4.46318","28,433","6.13267","89.46337","58.05","16,256.1"
"2020000000","2020年","13113","渋谷区","","224,533","135,749","19,350","8.61789","14,218","10.47374","93.59481","15.11","16,140.5"
"2020000000","2020年","13114","中野区","","328,215","196,132","16,665","5.07746","11,961","6.09844","100.09863","15.59","22,121.9"
"2020000000","2020年","13115","杉並区","","563,997","312,001","27,111","4.80694","24,338","7.80062","92.66444","34.06","17,354.9"
"2020000000","2020年","13116","豊島区","","291,167","176,376","10,432","3.58282","7,443","4.21996","100.29287","13.01","23,182.1"
"2020000000","2020年","13117","北区","","341,076","178,379","14,137","4.14482","11,321","6.34660","98.52731","20.61","17,235.0"
"2020000000","2020年","13118","荒川区","","212,264","103,101","5,211","2.45496","8,908","8.64007","98.07910","10.16","21,405.0"
"2020000000","2020年","13119","板橋区","","561,916","291,408","22,567","4.01608","23,038","7.90575","95.93535","32.22","18,140.4"
"2020000000","2020年","13120","練馬区","","721,722","337,987","30,886","4.27949","36,855","10.90427","92.56265","48.08","15,653.2"
"2020000000","2020年","13121","足立区","","670,122","310,662","24,921","3.71888","34,684","11.16455","99.93470","53.25","13,052.5"
"2020000000","2020年","13122","葛飾区","","442,913","201,380","10,180","2.29842","14,568","7.23408","99.30631","34.80","13,019.9"
"2020000000","2020年","13123","江戸川区","","681,298","309,072","16,634","2.44152","24,128","7.80660","101.36236","49.90","13,986.6"
"2020000000","2020年","13201","八王子市","","577,513","253,356","1,842","0.31895","13,664","5.39320","101.13141","186.38","3,108.5"
"2020000000","2020年","13202","立川市","","176,295","83,285","7,286","4.13285","6,442","7.73489","98.70224","24.36","7,536.2"
"2020000000","2020年","13203","武蔵野市","","144,730","74,022","5,419","3.74421","4,032","5.44703","91.80772","10.98","13,674.8"
"2020000000","2020年","13204","三鷹市","","186,936","90,226","8,455","4.52294","6,163","6.83063","93.64433","16.42","11,899.6"
"2020000000","2020年","13205","青梅市","","137,381","54,371","-3,846","-2.79951","2,152","3.95799","99.66059","103.31","1,292.6"
"2020000000","2020年","13206","府中市","","260,274","119,569","2,516","0.96667","4,362","3.64810","100.11118","29.43","8,929.3"
"2020000000","2020年","13207","昭島市","","111,539","48,258","2,410","2.16068","3,905","8.09192","98.82917","17.34","6,571.5"
"2020000000","2020年","13208","調布市","","229,061","110,581","13,553","5.91676","10,364","9.37232","93.21016","21.58","11,242.5"
"2020000000","2020年","13209","町田市","","432,349","186,712","-1,270","-0.29374","5,303","2.84020","95.45990","71.55","6,024.9"
"2020000000","2020年","13210","小金井市","","121,396","59,796","4,678","3.85350","3,386","5.66259","96.02581","11.30","11,157.0"
"2020000000","2020年","13211","小平市","","190,005","82,888","8,734","4.59672","8,399","10.13295","96.32033","20.51","9,689.9"
"2020000000","2020年","13212","日野市","","186,283","84,928","4,152","2.22887","5,476","6.44781","99.37289","27.55","6,912.3"
"2020000000","2020年","13213","東村山市","","149,956","64,604","1,859","1.23970","3,874","5.99653","94.66456","17.14","8,857.4"
"2020000000","2020年","13214","国分寺市","","122,742","59,130","6,500","5.29566","4,832","8.17182","95.06165","11.46","11,277.7"
"2020000000","2020年","13215","国立市","","73,655","34,062","3,475","4.71794","4,213","12.36862","94.69898","8.15","9,463.8"
"2020000000","2020年","13218","福生市","","58,395","27,260","-1,981","-3.39241","888","3.25752","98.70381","10.16","5,552.6"
"2020000000","2020年","13219","狛江市","","80,249","39,458","4,523","5.63621","3,158","8.00345","93.85762","6.39","13,266.4"
"2020000000","2020年","13220","東大和市","","85,157","35,555","-1,256","-1.47492","781","2.19660","95.72398","13.42","6,251.9"
"2020000000","2020年","13221","清瀬市","","74,864","32,369","1,344","1.79526","2,634","8.13742","92.16299","10.23","7,449.5"
"2020000000","2020年","13222","東久留米市","","116,632","49,902","-1,361","-1.16692","1,315","2.63516","93.32987","12.88","8,949.6"
"2020000000","2020年","13223","武蔵村山市","","71,229","28,300","-400","-0.56157","1,678","5.92933","99.13127","15.32","4,623.3"
"2020000000","2020年","13224","多摩市","","146,631","65,461","320","0.21823","2,954","4.51261","95.05044","21.01","6,994.3"
"2020000000","2020年","13225","稲城市","","87,636","36,533","5,515","6.29308","3,373","9.23275","101.31181","17.97","5,183.7"
"2020000000","2020年","13227","羽村市","","55,833","23,451","-1,507","-2.69912","358","1.52659","102.29380","9.90","5,487.5"
"2020000000","2020年","13228","あきる野市","","80,954","30,817","-1,662","-2.05302","1,070","3.47211","97.92322","73.47","1,079.2"
"2020000000","2020年","13229","西東京市","","200,012","89,734","7,376","3.68778","7,284","8.11732","94.92086","15.75","13,167.5"
"2020000000","2020年","13216","（旧：田無市）","","90,008","40,010","1,721","1.91205","2,519","6.29593","95.48419","6.80","13,489.6"
"2020000000","2020年","13217","（旧：保谷市）","","110,004","49,724","5,655","5.14072","4,765","9.58290","94.47639","9.05","12,780.0"
"2020000000","2020年","13303","瑞穂町","","33,445","13,192","-1,680","-5.02317","-175","-1.32656","101.38845","16.85","1,885.2"
"2020000000","2020年","13305","日の出町","","17,446","5,800","-488","-2.79720","212","3.65517","95.12139","28.07","604.1"
"2020000000","2020年","13307","檜原村","","2,209","839","-206","-9.32549","-4","-0.47676","96.37255","105.41","19.0"
"2020000000","2020年","13308","奥多摩町","","5,234","2,045","-484","-9.24723","-61","-2.98289","101.18594","225.53","21.1"
"2020000000","2020年","13361","大島町","","7,884","3,947","-782","-9.91882","-235","-5.95389","106.75400","90.76","78.3"
"2020000000","2020年","13362","利島村","","337","194","-10","-2.96736","-1","-0.51546","151.53846","4.12","79.4"
"2020000000","2020年","13363","新島村","","2,749","1,261","-308","-11.20407","-98","-7.77161","97.33226","27.54","88.6"
"2020000000","2020年","13364","神津島村","","1,891","791","-36","-1.90375","17","2.14918","105.42636","18.58","99.8"
"2020000000","2020年","13381","三宅村","","2,482","1,483","-209","-8.42063","-106","-7.14767","126.39442","55.26","41.1"
"2020000000","2020年","13382","御蔵島村","","335","194","-12","-3.58209","-7","-3.60825","127.46479","20.54","15.7"
"2020000000","2020年","13401","八丈町","","7,613","3,913","-571","-7.50033","-146","-3.73115","100.74116","72.23","97.5"
"2020000000","2020年","13402","青ヶ島村","","178","125","-9","-5.05618","-7","-5.60000","152.23881","5.96","28.4"
"2020000000","2020年","13421","小笠原村","","3,022","1,517","-93","-3.07743","-48","-3.16414","160.58719","106.88","27.4"
"2020000000","2020年","14000","神奈川県","","9,126,213","3,979,277","111,124","1.21764","244,429","6.14255","98.69219","2,416.11","3,823.2"
"2020000000","2020年","14100","横浜市","","3,724,844","1,645,618","52,647","1.41340","107,463","6.53025","97.75514","437.71","8,630.1"
"2020000000","2020年","14101","横浜市鶴見区","","285,356","132,814","12,081","4.23366","12,772","9.61646","106.55491","33.23","8,950.9"
"2020000000","2020年","14102","横浜市神奈川区","","238,966","119,397","8,301","3.47372","9,786","8.19619","103.92146","23.72","10,424.4"
"2020000000","2020年","14103","横浜市西区","","98,532","51,878","6,403","6.49840","5,176","9.97725","102.40529","7.03","14,926.7"
"2020000000","2020年","14104","横浜市中区","","148,312","78,869","3,076","2.07401","6,239","7.91059","103.88132","21.44","7,061.0"
"2020000000","2020年","14105","横浜市南区","","194,827","95,528","3,330","1.70921","8,191","8.57445","99.71880","12.65","15,664.6"
"2020000000","2020年","14106","横浜市保土ケ谷区","","205,493","92,775","2,318","1.12802","6,351","6.84559","96.28699","21.93","9,476.1"
"2020000000","2020年","14107","横浜市磯子区","","166,229","74,552","502","0.30199","4,179","5.60548","96.91863","19.05","8,752.3"
"2020000000","2020年","14108","横浜市金沢区","","202,229","86,891","-3,290","-1.62687","2,978","3.42728","95.18558","30.96","6,425.7"
"2020000000","2020年","14109","横浜市港北区","","344,172","163,519","14,358","4.17175","12,002","7.33982","99.87178","31.40","11,418.2"
"2020000000","2020年","14110","横浜市戸塚区","","275,283","113,421","8,426","3.06085","8,632","7.61058","95.12311","35.79","7,927.0"
"2020000000","2020年","14111","横浜市港南区","","215,736","91,007","-488","-0.22620","4,519","4.96555","95.26639","19.90","10,816.5"
"2020000000","2020年","14112","横浜市旭区","","247,144","102,728","-1,970","-0.79711","4,321","4.20625","93.18121","32.73","7,490.8"
"2020000000","2020年","14113","横浜市緑区","","180,366","74,498","2,716","1.50583","4,913","6.59481","97.04458","25.51","7,176.9"
"2020000000","2020年","14114","横浜市瀬谷区","","124,560","50,435","-1,937","-1.55507","1,979","3.92386","93.81520","17.17","7,141.7"
"2020000000","2020年","14115","横浜市栄区","","122,171","50,853","-1,977","-1.61822","1,739","3.41966","94.86390","18.52","6,490.0"
"2020000000","2020年","14116","横浜市泉区","","154,025","60,707","-1,647","-1.06931","2,140","3.52513","94.25068","23.58","6,462.2"
"2020000000","2020年","14117","横浜市青葉区","","309,692","125,344","1,064","0.34357","7,475","5.96359","93.73212","35.22","8,823.3"
"2020000000","2020年","14118","横浜市都筑区","","211,751","80,402","1,381","0.65218","4,071","5.06331","96.41149","27.87","7,647.4"
"2020000000","2020年","14130","川崎市","","1,475,213","691,837","63,049","4.27389","55,615","8.03874","101.74192","143.01","10,756.3"
"2020000000","2020年","14131","川崎市川崎区","","223,378","109,768","9,587","4.29183","13,747","12.52369","115.96029","39.53","5,893.4"
"2020000000","2020年","14132","川崎市幸区","","160,890","75,160","10,229","6.35776","4,928","6.55668","102.71400","10.01","17,094.8"
"2020000000","2020年","14133","川崎市中原区","","247,529","123,547","16,154","6.52610","11,216","9.07833","103.14561","14.74","17,888.9"
"2020000000","2020年","14134","川崎市高津区","","228,141","107,931","6,187","2.71192","5,860","5.42939","98.59988","16.36","14,323.2"
"2020000000","2020年","14135","川崎市多摩区","","214,158","106,472","7,576","3.53758","7,111","6.67875","103.88208","20.50","10,816.3"
"2020000000","2020年","14136","川崎市宮前区","","225,594","94,808","8,134","3.60559","7,509","7.92022","94.21981","18.61","12,559.3"
"2020000000","2020年","14137","川崎市麻生区","","175,523","74,151","5,182","2.95232","5,244","7.07206","93.65261","23.25","7,772.3"
"2020000000","2020年","14150","相模原市","","720,779","311,187","4,714","0.65401","21,583","6.93570","99.69529","328.91","2,205.7"
"2020000000","2020年","14209","（旧：相模原市）","","653,903","285,712","8,256","1.26257","20,789","7.27621","99.61925","90.41","7,324.0"
"2020000000","2020年","14421","（旧：城山町）","","23,366","9,069","-186","-0.79603","512","5.64561","99.05539","19.90","1,164.8"
"2020000000","2020年","14422","（旧：津久井町）","","25,569","9,841","-1,567","-6.12851","268","2.72330","101.24088","122.04","196.7"
"2020000000","2020年","14423","（旧：相模湖町）","","8,582","3,310","-887","-10.33559","39","1.17825","102.12766","31.59","243.6"
"2020000000","2020年","14424","（旧：藤野町）","","9,359","3,255","-902","-9.63778","-25","-0.76805","100.87886","64.91","130.3"
"2020000000","2020年","14151","相模原市緑区","","173,612","71,182","-3,405","-1.96127","3,780","5.31033","101.20933","253.93","670.3"
"2020000000","2020年","14152","相模原市中央区","","269,887","116,239","3,988","1.47766","8,638","7.43124","100.33575","36.87","7,428.1"
"2020000000","2020年","14153","相模原市南区","","277,280","123,766","4,131","1.48983","9,165","7.40510","98.17676","38.11","7,384.2"
"2020000000","2020年","14201","横須賀市","","406,586","165,746","-18,508","-4.55205","-273","-0.16471","99.45931","100.82","3,849.2"
"2020000000","2020年","14203","平塚市","","258,227","107,397","195","0.07551","4,794","4.46381","99.76037","67.82","3,810.4"
"2020000000","2020年","14204","鎌倉市","","173,019","73,035","-309","-0.17859","2,687","3.67906","88.52128","39.67","4,353.7"
"2020000000","2020年","14205","藤沢市","","423,894","180,170","13,011","3.06940","13,034","7.23428","97.41854","69.56","6,281.0"
"2020000000","2020年","14206","小田原市","","194,086","79,120","-5,230","-2.69468","2,744","3.46815","93.62895","113.60","1,662.5"
"2020000000","2020年","14207","茅ヶ崎市","","239,348","97,951","3,041","1.27053","4,581","4.67683","94.25153","35.70","6,789.6"
"2020000000","2020年","14208","逗子市","","57,425","24,103","-365","-0.63561","766","3.17803","88.06236","17.28","3,302.1"
"2020000000","2020年","14210","三浦市","","45,289","17,567","-3,220","-7.10989","-357","-2.03222","91.85935","32.05","1,312.6"
"2020000000","2020年","14211","秦野市","","167,378","69,778","-4,939","-2.95081","700","1.00318","102.27757","103.76","1,565.5"
"2020000000","2020年","14212","厚木市","","225,714","95,824","-2,009","-0.89006","4,536","4.73368","106.44230","93.84","2,383.9"
